"imgthumbnail href","imgthumbnail src","brand-label","brand-label href","product-name","in-stock","stock-qty","list-attribute","list-attribute 2","list-attribute 3","list-attribute 4","list-attribute 5","rrp","has-savings-price","price","has-vat-price","label 2","list-attribute 6","list-attribute 7","list-attribute 8","list-attribute 9","list-attribute 10","ql-loginmsg href","buttons","delivery-detailstwo"
"https://www.officemonster.co.uk/chair-accessories/iso-linking-clip","https://cdn3.evostore.io/productimages/dynamic/l/ac000038_1.jpg","Jackson","https://www.officemonster.co.uk/searchbrand?querybrand=1779&name=Jackson","Jackson Height Adjustable Arms","In Stock","56","Jackson High Back Height Adjustable Arms","1","Pack size","Category","Chair Accessories","RRP
                                    £61.00","38","£37.57","£45.08","Product Code: AC000038","Other selling quantities available","","","","","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 1589222;
                                $t_item.item_sku = ""AC000038"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Jackson Height Adjustable Arms"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'ac000038_1.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""ac000038_1.png"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/m\/"",""image"":""ac000038_1.png"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/ac000038_1.png"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/m\/ac000038_1.png"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/ac000038_1.png"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/ac000038_1.png""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_4624250 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
"https://www.officemonster.co.uk/chair-accessories/zure-headrest-black-frame-charcoal-mesh","https://cdn3.evostore.io/productimages/dynamic/l/ac000039_1.jpg","Zure","https://www.officemonster.co.uk/searchbrand?querybrand=3562&name=Zure","Denver Headrest Only","In Stock","54","Denver Head Rest","Suitable for use in both the office and home working environments","1","Pack size","Category","RRP
                                    £39.00","32","£26.57","£31.88","Product Code: AC000039","Chair Accessories","Other selling quantities available","","","","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 1589223;
                                $t_item.item_sku = ""AC000039"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Denver Headrest Only"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'ac000039_1.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""ac000039_1.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/m\/"",""image"":""ac000039_1.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/ac000039_1.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/m\/ac000039_1.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/ac000039_1.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/ac000039_1.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_4624817 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
"https://www.officemonster.co.uk/chair-accessories/zure-black-shell-charcoal-mesh-headrest--1","https://cdn3.evostore.io/productimages/dynamic/l/ac000040_1.jpg","Zure","https://www.officemonster.co.uk/searchbrand?querybrand=3562&name=Zure","Zure Black Shell Charcoal Mesh Headrest","In Stock","61","Height adjustable feature","Shell construction continues design signature of chair","Curved for comfort","1","Pack size","RRP
                                    £98.00","43","£56.07","£67.28","Product Code: AC000040","Category","Chair Accessories","Other selling quantities available","","","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 44928787;
                                $t_item.item_sku = ""AC000040"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Zure Black Shell Charcoal Mesh Headrest"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'ac000040_1.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_59382664 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
"https://www.officemonster.co.uk/chair-accessories/ergo-twist-click-black-mesh-headrest--1","https://cdn3.evostore.io/productimages/dynamic/l/ac000041_1.jpg","Ergo","https://www.officemonster.co.uk/searchbrand?querybrand=1500&name=Ergo","Ergo Twist/ Click Black Mesh Headrest","In Stock","748","Rolled shape of headrest provides optimum support","Adjustable ratchet design","Upholstery to match chair","1","Pack size","RRP
                                    £75.00","41","£44.57","£53.48","Product Code: AC000041","Category","Chair Accessories","Other selling quantities available","","","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 44928788;
                                $t_item.item_sku = ""AC000041"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Ergo Twist Click Black Mesh Headrest"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'ac000041_1.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_59382665 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
"https://www.officemonster.co.uk/chair-accessories/eclipse-plus-height-adjustable-and-folding-arm--1","https://cdn3.evostore.io/productimages/dynamic/l/ac000045_1.jpg","Eclipse","https://www.officemonster.co.uk/searchbrand?querybrand=1457&name=Eclipse","Eclipse Plus Height Adjustable and Folding Arm","In Stock","169","1","Pack size","Category","Chair Accessories","Other selling quantities available","RRP
                                    £72.00","40","£43.07","£51.68","Product Code: AC000045","","","","","","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 44928790;
                                $t_item.item_sku = ""AC000045"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Eclipse Plus Height Adjustable and Folding Arm"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'ac000045_1.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""ac000045_9.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/m\/"",""image"":""ac000045_9.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/ac000045_9.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/m\/ac000045_9.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/ac000045_9.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/ac000045_9.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_59382667 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
"https://www.officemonster.co.uk/chair-accessories/chiro-height-adjustable-arm--1","https://cdn3.evostore.io/productimages/dynamic/l/ac000046_1.jpg","Chiro","https://www.officemonster.co.uk/searchbrand?querybrand=3470&name=Chiro","Chiro Height Adjustable Arm","In Stock","730","Optional height adjustable armrests","Padded arm pad","ANSI/BIFMAX 5.1-2017 Strength and Endurance tested","1","Pack size","RRP
                                    £64.00","39","£39.07","£46.88","Product Code: AC000046","Category","Chair Accessories","Other selling quantities available","","","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 44928791;
                                $t_item.item_sku = ""AC000046"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Chiro Height Adjustable Arm"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'ac000046_1.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_59382668 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
"https://www.officemonster.co.uk/chair-accessories/gas-lift-8-black--1","https://cdn3.evostore.io/productimages/dynamic/l/ac000048.jpg","Dynamic","https://www.officemonster.co.uk/searchbrand?querybrand=3479&name=Dynamic","Gas Lift 8” Black","In Stock","154","High pressure gas assisted height lift","Safety chamber incorporated","Sprung soft sit feature","Large pump action button for positive operation","1","RRP
                                    £28.00","25","£21.07","£25.28","Product Code: AC000048","Pack size","Category","Chair Accessories","Other selling quantities available","","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 44928792;
                                $t_item.item_sku = ""AC000048"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Gas Lift 8 Black"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'ac000048.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_59382669 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
"https://www.officemonster.co.uk/chair-accessories/gas-lift-8-chrome--1","https://cdn3.evostore.io/productimages/dynamic/l/ac000049.jpg","Dynamic","https://www.officemonster.co.uk/searchbrand?querybrand=3479&name=Dynamic","Gas Lift 8” Chrome","In Stock","64","High pressure gas assisted height lift","Safety chamber incorporated","Sprung soft sit feature","Large pump action button for positive operation","1","RRP
                                    £31.00","27","£22.57","£27.08","Product Code: AC000049","Pack size","Category","Chair Accessories","Other selling quantities available","","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 44928793;
                                $t_item.item_sku = ""AC000049"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Gas Lift 8 Chrome"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'ac000049.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_59382670 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
"https://www.officemonster.co.uk/chair-accessories/gas-lift-11-chrome--1","https://cdn3.evostore.io/productimages/dynamic/l/ac000050.jpg","Dynamic","https://www.officemonster.co.uk/searchbrand?querybrand=3479&name=Dynamic","Gas Lift 11” Chrome","In Stock","10","High pressure gas assisted height lift","Safety chamber incorporated","Sprung soft sit feature","Large pump action button for positive operation","Recommended to be used along with glides and a footring","RRP
                                    £42.00","33","£28.07","£33.68","Product Code: AC000050","1","Pack size","Category","Chair Accessories","Other selling quantities available","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 44928794;
                                $t_item.item_sku = ""AC000050"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Gas Lift 11 Chrome"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'ac000050.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_59382671 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
"https://www.officemonster.co.uk/chair-accessories/gas-lift-15-chrome--1","https://cdn3.evostore.io/productimages/dynamic/l/ac000051.jpg","Dynamic","https://www.officemonster.co.uk/searchbrand?querybrand=3479&name=Dynamic","Gas Lift 15” Chrome","In Stock","22","High pressure gas assisted height lift","Safety chamber incorporated","Sprung soft sit feature","Large pump action button for positive operation","Recommended to be used along with glides and a footring","RRP
                                    £55.00","37","£34.57","£41.48","Product Code: AC000051","1","Pack size","Category","Chair Accessories","Other selling quantities available","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 44928795;
                                $t_item.item_sku = ""AC000051"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Gas Lift 15 Chrome"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'ac000051.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_59382672 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
"https://www.officemonster.co.uk/chair-accessories/gas-lift-7-black-hd--1","https://cdn3.evostore.io/productimages/dynamic/l/ac000052.jpg","Dynamic","https://www.officemonster.co.uk/searchbrand?querybrand=3479&name=Dynamic","Gas Lift 7” Black HD","","","High pressure gas assisted height lift","Safety chamber incorporated","Sprung soft sit feature","Large pump action button for positive operation","1","RRP
                                    £105.00","43","£59.57","£71.48","Product Code: AC000052","Pack size","Category","Chair Accessories","Other selling quantities available","","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 44928796;
                                $t_item.item_sku = ""AC000052"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Gas Lift 7 Black HD"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'ac000052.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_59382673 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
"https://www.officemonster.co.uk/chair-accessories/memory-return-gas-lift--1","https://cdn3.evostore.io/productimages/dynamic/l/ac000053.jpg","Dynamic","https://www.officemonster.co.uk/searchbrand?querybrand=3479&name=Dynamic","Memory Return Gas Lift","","","High pressure gas assisted height lift","Safety chamber incorporated","Sprung soft sit feature","Large pump action button for positive operation","1","RRP
                                    £50.00","36","£32.07","£38.48","Product Code: AC000053","Pack size","Category","Chair Accessories","Other selling quantities available","","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 44928797;
                                $t_item.item_sku = ""AC000053"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Memory Return Gas Lift"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'ac000053.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_59382674 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
"https://www.officemonster.co.uk/chair-accessories/iso-left-foldaway-writing-tablet-kit--1","https://cdn3.evostore.io/productimages/dynamic/l/br000302_1.jpg","ISO","https://www.officemonster.co.uk/searchbrand?querybrand=3504&name=ISO","ISO Left Foldaway Writing Tablet Kit","In Stock","179","Tilting writing table","Swivel action ensures table slides away for easy access","Durable writing surface","The Iso chair cannot be stacked once the arms/ writing tablets have been fitted","1","RRP
                                    £68.00","40","£41.07","£49.28","Product Code: BR000302","Pack size","Category","Chair Accessories","Other selling quantities available","","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 44928802;
                                $t_item.item_sku = ""BR000302"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""ISO Left Foldaway Writing Tablet Kit"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'br000302_1.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_59382675 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
"https://www.officemonster.co.uk/chair-accessories/high-rise-kit-complete-footring-gas-lift-and-glides","https://cdn3.evostore.io/productimages/dynamic/l/kc0179_1.jpg","Dynamic","https://www.officemonster.co.uk/searchbrand?querybrand=3479&name=Dynamic","Hi Rise Draughtsman Kit Complete (Footring, Gas lift and Glides)","In Stock","333","High rise kit to extend the height of an office chair","Glides overcome instability of castors on higher chairs","Adjustable foot ring","Extended high rise gas lift","5 star base not included","RRP
                                    £106.00","43","£60.07","£72.08","Product Code: KC0179","1","Pack size","Category","Chair Accessories","Other selling quantities available","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 1593534;
                                $t_item.item_sku = ""KC0179"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Hi Rise Draughtsman Kit Complete Footring Gas lift and Glides"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'kc0179_1.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""kc0179_1.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/m\/"",""image"":""kc0179_1.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/kc0179_1.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/m\/kc0179_1.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/kc0179_1.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dynamic\/l\/kc0179_1.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_4624139 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
"https://www.officemonster.co.uk/chair-accessories/milan-right-hand-foldaway-poly-writing-table--1","https://cdn3.evostore.io/productimages/dynamic/l/ac000042_1.jpg","Milan","https://www.officemonster.co.uk/searchbrand?querybrand=2000&name=Milan","Milan Right Hand Foldaway Poly Writing Table","In Stock","284","1","Pack size","Category","Chair Accessories","Other selling quantities available","RRP
                                    £79.00","41","£46.57","£55.88","Product Code: MILAN02","","","","","","https://www.officemonster.co.uk/chair-accessories?result=36&p=3#","$t_item = {};
                                $t_item.item_id = 31608453;
                                $t_item.item_sku = ""MILAN02"";
                                $t_item.item_catalog_id = 1151;
                                $t_item.item_supplier_id = 1074;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Milan Right Hand Foldaway Poly Writing Table"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dynamic/m/';
                                $t_item.item_image_thumbnail = 'ac000042_1.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_46106269 = JSON.parse(JSON.stringify($t_item));","Order before 4pm for delivery next working day. Excl. made-to-order items."
