"imgthumbnail href","imgthumbnail src","brand-label","brand-label href","product-name","in-stock","stock-qty","list-attribute","list-attribute 2","list-attribute 3","list-attribute 4","list-attribute 5","rrp","has-savings-price","price","has-vat-price","label 2","ql-loginmsg href","buttons","delivery-detailstwo","delivery-detailstwo 2","normal","dams","outofstockchat","group-focus","group-focus 2","group-focus 3","responsive src"
"https://www.officemonster.co.uk/office-desks/contract-25-straight-desk-with-panel-leg-1000mm-x-800mm-beech","https://cdn3.evostore.io/productimages/dams/l/cp10s-b.jpg","Contract 25","https://www.officemonster.co.uk/searchbrand?querybrand=1340&name=Contract%2025","Contract 25 straight desk with panel leg 1000mm x 800mm - beech","In Stock","62","18mm back modesty panel","Choice of matching storage to complement the range","Create single hot desks or large clusters featuring sturdy 25mm melamine worktops","Desktops available in beech, oak and white","Panel end legs manufactured from 25mm melamine with 2mm ABS edging","RRP
                                    £243.00","37","£153.00","£183.60","Product Code: CP10S-B","https://www.officemonster.co.uk/office-desks?p=10&result=36#","$t_item = {};
                                $t_item.item_id = 4831886;
                                $t_item.item_sku = ""CP10S-B"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Contract 25 straight desk with panel leg 1000mm x 800mm - beech"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'cp10s-b.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""contract25-location.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-location.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-location.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg""},{""title_image"":null,""image_thumbnail"":""contract25-panel-leg-beech.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-panel-leg-beech.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-beech.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-panel-leg-beech.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-beech.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-beech.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_17460962 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","3pm","2pm","Check Stock","","","",""
"https://www.officemonster.co.uk/office-desks/contract-25-straight-desk-with-panel-leg-1000mm-x-800mm-oak","https://cdn3.evostore.io/productimages/dams/l/cp10s-o.jpg","Contract 25","https://www.officemonster.co.uk/searchbrand?querybrand=1340&name=Contract%2025","Contract 25 straight desk with panel leg 1000mm x 800mm - oak","In Stock","63","18mm back modesty panel","Choice of matching storage to complement the range","Create single hot desks or large clusters featuring sturdy 25mm melamine worktops","Desktops available in beech, oak and white","Panel end legs manufactured from 25mm melamine with 2mm ABS edging","RRP
                                    £243.00","37","£153.00","£183.60","Product Code: CP10S-O","https://www.officemonster.co.uk/office-desks?p=10&result=36#","$t_item = {};
                                $t_item.item_id = 4831887;
                                $t_item.item_sku = ""CP10S-O"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Contract 25 straight desk with panel leg 1000mm x 800mm - oak"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'cp10s-o.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""contract25-location.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-location.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-location.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg""},{""title_image"":null,""image_thumbnail"":""contract25-panel-leg-oak.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-panel-leg-oak.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-oak.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-panel-leg-oak.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-oak.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-oak.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_17460963 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","3pm","2pm","Check Stock","","","",""
"https://www.officemonster.co.uk/office-desks/contract-25-straight-desk-with-panel-leg-1000mm-x-800mm-white","https://cdn3.evostore.io/productimages/dams/l/cp10s-wh.jpg","Contract 25","https://www.officemonster.co.uk/searchbrand?querybrand=1340&name=Contract%2025","Contract 25 straight desk with panel leg 1000mm x 800mm - white","In Stock","118","18mm back modesty panel","Choice of matching storage to complement the range","Create single hot desks or large clusters featuring sturdy 25mm melamine worktops","Desktops available in beech, oak and white","Panel end legs manufactured from 25mm melamine with 2mm ABS edging","RRP
                                    £243.00","37","£153.00","£183.60","Product Code: CP10S-WH","https://www.officemonster.co.uk/office-desks?p=10&result=36#","$t_item = {};
                                $t_item.item_id = 4831888;
                                $t_item.item_sku = ""CP10S-WH"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Contract 25 straight desk with panel leg 1000mm x 800mm - white"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'cp10s-wh.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""contract25-location.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-location.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-location.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg""},{""title_image"":null,""image_thumbnail"":""contract25-panel-leg-white.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-panel-leg-white.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-white.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-panel-leg-white.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-white.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-white.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_17460964 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","3pm","2pm","Check Stock","","","",""
"https://www.officemonster.co.uk/office-desks/contract-25-straight-desk-with-panel-leg-1200mm-x-800mm-beech","https://cdn3.evostore.io/productimages/dams/l/cp12s-b.jpg","Contract 25","https://www.officemonster.co.uk/searchbrand?querybrand=1340&name=Contract%2025","Contract 25 straight desk with panel leg 1200mm x 800mm - beech","In Stock","165","18mm back modesty panel","Choice of matching storage to complement the range","Create single hot desks or large clusters featuring sturdy 25mm melamine worktops","Desktops available in beech, oak and white","Panel end legs manufactured from 25mm melamine with 2mm ABS edging","RRP
                                    £250.00","37","£157.00","£188.40","Product Code: CP12S-B","https://www.officemonster.co.uk/office-desks?p=10&result=36#","$t_item = {};
                                $t_item.item_id = 4831889;
                                $t_item.item_sku = ""CP12S-B"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Contract 25 straight desk with panel leg 1200mm x 800mm - beech"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'cp12s-b.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""contract25-location.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-location.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-location.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg""},{""title_image"":null,""image_thumbnail"":""contract25-panel-leg-beech.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-panel-leg-beech.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-beech.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-panel-leg-beech.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-beech.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-beech.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_17460965 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","3pm","2pm","Check Stock","","","",""
"https://www.officemonster.co.uk/office-desks/contract-25-straight-desk-with-panel-leg-1200mm-x-800mm-oak","https://cdn3.evostore.io/productimages/dams/l/cp12s-o.jpg","Contract 25","https://www.officemonster.co.uk/searchbrand?querybrand=1340&name=Contract%2025","Contract 25 straight desk with panel leg 1200mm x 800mm - oak","In Stock","146","18mm back modesty panel","Choice of matching storage to complement the range","Create single hot desks or large clusters featuring sturdy 25mm melamine worktops","Desktops available in beech, oak and white","Panel end legs manufactured from 25mm melamine with 2mm ABS edging","RRP
                                    £250.00","37","£157.00","£188.40","Product Code: CP12S-O","https://www.officemonster.co.uk/office-desks?p=10&result=36#","$t_item = {};
                                $t_item.item_id = 4831890;
                                $t_item.item_sku = ""CP12S-O"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Contract 25 straight desk with panel leg 1200mm x 800mm - oak"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'cp12s-o.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""contract25-location.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-location.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-location.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg""},{""title_image"":null,""image_thumbnail"":""contract25-panel-leg-oak.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-panel-leg-oak.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-oak.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-panel-leg-oak.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-oak.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-oak.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_17460966 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","3pm","2pm","Check Stock","","","",""
"https://www.officemonster.co.uk/office-desks/contract-25-straight-desk-with-panel-leg-1200mm-x-800mm-white","https://cdn3.evostore.io/productimages/dams/l/cp12s-wh.jpg","Contract 25","https://www.officemonster.co.uk/searchbrand?querybrand=1340&name=Contract%2025","Contract 25 straight desk with panel leg 1200mm x 800mm - white","In Stock","135","18mm back modesty panel","Choice of matching storage to complement the range","Create single hot desks or large clusters featuring sturdy 25mm melamine worktops","Desktops available in beech, oak and white","Panel end legs manufactured from 25mm melamine with 2mm ABS edging","RRP
                                    £250.00","37","£157.00","£188.40","Product Code: CP12S-WH","https://www.officemonster.co.uk/office-desks?p=10&result=36#","$t_item = {};
                                $t_item.item_id = 4831891;
                                $t_item.item_sku = ""CP12S-WH"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Contract 25 straight desk with panel leg 1200mm x 800mm - white"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'cp12s-wh.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""contract25-location.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-location.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-location.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg""},{""title_image"":null,""image_thumbnail"":""contract25-panel-leg-white.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-panel-leg-white.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-white.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-panel-leg-white.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-white.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-white.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_17460967 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","3pm","2pm","Check Stock","","","",""
"https://www.officemonster.co.uk/office-desks/contract-25-straight-desk-with-2-drawer-graphite-pedestal-and-panel-leg-1200mm-x-800mm-beech","https://cdn3.evostore.io/productimages/dams/l/cp12s2-g-b.jpg","Contract 25","https://www.officemonster.co.uk/searchbrand?querybrand=1340&name=Contract%2025","Contract 25 straight desk with 2 drawer graphite pedestal and panel leg 1200mm x 800mm - beech","In Stock","165","Choice of matching storage to complement the range","Desktops available in beech, oak and white","Fixed pedestals available with silver or graphite finger pull handles","Panel end legs manufactured from 25mm melamine with 2mm ABS edging","Rectangular desks 800mm deep with panel ends and two cable access ports","RRP
                                    £428.00","40","£258.00","£309.60","Product Code: CP12S2-G-B","https://www.officemonster.co.uk/office-desks?p=10&result=36#","$t_item = {};
                                $t_item.item_id = 4831892;
                                $t_item.item_sku = ""CP12S2-G-B"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Contract 25 straight desk with 2 drawer graphite pedestal and panel leg 1200mm x 800mm - beech"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'cp12s2-g-b.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""contract25-location.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-location.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-location.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg""},{""title_image"":null,""image_thumbnail"":""contract25-panel-leg-beech.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-panel-leg-beech.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-beech.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-panel-leg-beech.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-beech.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-beech.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_17458895 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","3pm","2pm","Check Stock","","","",""
"https://www.officemonster.co.uk/office-desks/contract-25-straight-desk-with-2-drawer-graphite-pedestal-and-panel-leg-1200mm-x-800mm-oak","https://cdn3.evostore.io/productimages/dams/l/cp12s2-g-o.jpg","Contract 25","https://www.officemonster.co.uk/searchbrand?querybrand=1340&name=Contract%2025","Contract 25 straight desk with 2 drawer graphite pedestal and panel leg 1200mm x 800mm - oak","In Stock","86","Choice of matching storage to complement the range","Desktops available in beech, oak and white","Fixed pedestals available with silver or graphite finger pull handles","Panel end legs manufactured from 25mm melamine with 2mm ABS edging","Rectangular desks 800mm deep with panel ends and two cable access ports","RRP
                                    £428.00","40","£258.00","£309.60","Product Code: CP12S2-G-O","https://www.officemonster.co.uk/office-desks?p=10&result=36#","$t_item = {};
                                $t_item.item_id = 4831893;
                                $t_item.item_sku = ""CP12S2-G-O"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Contract 25 straight desk with 2 drawer graphite pedestal and panel leg 1200mm x 800mm - oak"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'cp12s2-g-o.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""contract25-location.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-location.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-location.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-location.jpg""},{""title_image"":null,""image_thumbnail"":""contract25-panel-leg-oak.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""contract25-panel-leg-oak.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-oak.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/contract25-panel-leg-oak.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-oak.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/contract25-panel-leg-oak.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_17458896 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","3pm","2pm","Check Stock","","","",""
